ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Tipo de Armas,latitud-longitud
289483,,1992,10,1,15681,SAN PABLO DE BORBUR,BOYACA,ALTIPLANO CUNDIBOYACENSE,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.0699644758 5.6506763959)
289484,,1992,10,3,5490,NECOCLI,ANTIOQUIA,URABA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.5740115711 8.5475361509)
289485,,1992,10,7,68705,SANTA BARBARA,SANTANDER,PROVINCIA DE SOTO,ATAQUE INDISCRIMINADO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,14,0,0,,,11,ARMA DE FUEGO,POINT (-72.9073362788 6.9905106807)
289486,CR042135,1992,10,12,5837,TURBO,ANTIOQUIA,URABA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.7291584376 8.089116411)
289487,,1992,10,16,5045,APARTADO,ANTIOQUIA,URABA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-76.6259606537 7.8834174058)
289488,,1992,10,16,5045,APARTADO,ANTIOQUIA,URABA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-76.6259606537 7.8834174058)
289489,,1992,10,17,5045,APARTADO,ANTIOQUIA,URABA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.6259606537 7.8834174058)
289491,,1992,10,17,5615,RIONEGRO,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.3767693823 6.14722409)
289492,CR2017289492,1992,10,18,20175,CHIMICHAGUA,CESAR,SERRANIA DEL PERIJA,INTERCEPTACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,1,0,0,0,1,,,4,MATERIAL INCENDIARIO,POINT (-73.8866794682 9.3523986838)
289493,,1992,10,22,41016,AIPE,HUILA,NORTE DEL HUILA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,7,,,7,ARMA DE FUEGO,POINT (-75.2390311845 3.2235975621)
289494,,1992,11,13,85001,YOPAL,CASANARE,PIEDEMONTE LLANERO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,20,ARMA CORTO PUNZANTE,POINT (-72.396915159 5.3276126513)
289495,,1992,11,15,70670,SAMPUES,SUCRE,MORROSQUILLO Y SABANAS DE SUCRE,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - OBJETO CONTUNDENTE,POINT (-75.3309722246 9.1616390302)
289496,,1992,11,15,5837,TURBO,ANTIOQUIA,URABA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.7291584376 8.089116411)
289497,,1992,11,17,20228,CURUMANI,CESAR,SERRANIA DEL PERIJA,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,1,0,0,0,0,0,0,5,,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-73.5409865164 9.2018105922)
289498,,1992,11,19,5604,REMEDIOS,ANTIOQUIA,NORDESTE ANTIOQUEÑO,ATENTADO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,9,ARTEFACTO EXPLOSIVO,POINT (-74.695944258 7.0260940527)
289499,,1992,11,22,54800,TEORAMA,NORTE DE SANTANDER,CATATUMBO,ASALTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,0,0,0,0,0,0,2,0,0,,,7,ARMA DE FUEGO,POINT (-73.2874092881 8.4363773379)
289500,,1992,11,26,5088,BELLO,ANTIOQUIA,VALLE DE ABURRA,RUTA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,2,0,0,,,4,ARMA DE FUEGO,POINT (-75.554665073 6.3340688364)
289501,,1992,12,15,5887,YARUMAL,ANTIOQUIA,NORTE DE ANTIOQUIA,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,1,,,5,ARMA DE FUEGO,POINT (-75.4188331376 6.9638723516)
289503,,1992,12,16,5360,ITAGUI,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.6143587142 6.1695976289)
289504,,1992,12,20,50251,EL CASTILLO,META,ARIARI GUAYABERO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,OTRO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.7940127553 3.5638340194)
289505,,1992,12,22,52835,SAN ANDRES DE TUMACO,NARIÑO,ANDEN PACIFICO SUR,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-78.7638541478 1.8071172501)
289506,,1992,12,28,17662,SAMANA,CALDAS,EJE CAFETERO,ATAQUE INDISCRIMINADO,GUERRILLA,FARC,0,0,0,0,0,0,2,0,0,,,4,ARMA DE FUEGO,POINT (-75.0416610463 5.5245688415)
289507,,1992,12,31,73217,COYAIMA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.1938782966 3.7980279798)
289508,,1993,0,0,20770,SAN MARTIN,CESAR,MAGDALENA MEDIO,REUNIÓN PÚBLICA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,1,0,0,0,0,,,6,ND,POINT (-73.510975182 7.9998954586)
289509,,1993,1,6,25402,LA VEGA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.3311382109 4.9930770342)
289510,,1993,1,13,5045,APARTADO,ANTIOQUIA,URABA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.6259606537 7.8834174058)
289511,CR2017289511,1993,1,14,54344,HACARI,NORTE DE SANTANDER,CATATUMBO,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,1,0,0,0,0,1,0,1,,,4,ARMA DE FUEGO,POINT (-73.0771172698 8.372019694)
289512,,1993,1,17,54344,HACARI,NORTE DE SANTANDER,CATATUMBO,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.1459753507 8.3217145622)
289513,,1993,1,26,5842,URAMITA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RUTA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-76.1734091601 6.8984941111)
289514,,1993,1,30,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,,6,ND,POINT (-75.581713332 6.246715564)
289515,CR2017289515,1993,2,3,5045,APARTADO,ANTIOQUIA,URABA,ASALTO,GUERRILLA,DISIDENCIA EPL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.6259606537 7.8834174058)
289516,,1993,2,3,5045,APARTADO,ANTIOQUIA,URABA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-76.6259606537 7.8834174058)
289517,,1993,2,4,5088,BELLO,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,AGENTE DEL ESTADO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.554665073 6.3340688364)
289518,,1993,2,7,20383,LA GLORIA,CESAR,MAGDALENA MEDIO,ASALTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.5866178796 8.6007543963)
289519,,1993,2,9,5172,CHIGORODO,ANTIOQUIA,URABA,INCURSIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,22,ND,POINT (-76.6812163995 7.6663004388)
289520,,1993,2,11,76606,RESTREPO,VALLE DEL CAUCA,CENTRO DEL VALLE,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-76.59575575 3.7928757665)
289521,,1993,2,14,15226,CUITIVA,BOYACA,ALTIPLANO CUNDIBOYACENSE,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.9120590524 5.6002594685)
289522,,1993,2,19,47053,ARACATACA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.1867628365 10.589800014)
289523,,1993,2,22,54670,SAN CALIXTO,NORTE DE SANTANDER,CATATUMBO,ASALTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.2060526939 8.4001518896)
289524,,1993,2,22,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289526,,1994,2,24,5044,ANZA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,4,,,4,ARMA DE FUEGO,POINT (-75.9561321651 6.3020901639)
289527,,1993,2,26,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289528,,1992,4,25,5736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,INTERCEPTACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,1,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-74.7015910715 7.0796396792)
289529,,1993,2,27,19760,SOTARA PAISPAMBA,CAUCA,MACIZO COLOMBIANO,RETENCIÓN/EJECUCIÓN,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.6132981543 2.2531340673)
289530,CR018322,1993,2,27,5736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-74.7015910715 7.0796396792)
289531,,1993,2,27,5380,LA ESTRELLA,ANTIOQUIA,VALLE DE ABURRA,ATAQUE INDISCRIMINADO,DESCONOCIDO,NO APLICA,0,1,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-75.6451903823 6.1584197403)
289532,,1993,3,2,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-75.581713332 6.246715564)
289533,,1993,3,4,5837,TURBO,ANTIOQUIA,URABA,ASALTO,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.6322473006 7.9968979535)
289534,,1993,3,5,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,CITACIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289535,,1993,3,12,86885,VILLAGARZON,PUTUMAYO,MEDIO PUTUMAYO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,10,ARMA DE FUEGO,POINT (-76.6171624674 1.0289410116)
289538,,1993,3,14,5543,PEQUE,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,0,0,0,0,0,,,4,ND,POINT (-75.9103455573 7.0210179175)
289539,,1993,3,14,20550,PELAYA,CESAR,SUR DE CESAR,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,1,1,0,0,1,0,0,0,4,,,4,ARMA DE FUEGO,POINT (-73.666354865 8.6886509639)
289541,,1993,3,16,73675,SAN ANTONIO,TOLIMA,SUR DEL TOLIMA,RUTA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.480906706 3.912976052)
289542,,1993,3,20,5854,VALDIVIA,ANTIOQUIA,NORTE DE ANTIOQUIA,INTERCEPTACIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.4391984392 7.1653399998)
289543,,1993,3,24,5266,ENVIGADO,ANTIOQUIA,VALLE DE ABURRA,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.5830101409 6.1670045516)
289545,,1993,4,4,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-73.599028585 8.3103369584)
289547,CR020316,1993,4,25,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,1,,,5,ARMA DE FUEGO,POINT (-76.1976996795 4.0852612385)
289548,,1993,4,29,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.599028585 8.3103369584)
289550,,1993,5,13,18094,BELEN DE LOS ANDAQUIES,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,ASALTO,GUERRILLA,FARC,0,0,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.8724739494 1.4157864456)
289551,,1993,5,14,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289553,,1993,5,22,5585,PUERTO NARE,ANTIOQUIA,MAGDALENA MEDIO,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.5716887665 6.2194810893)
289554,,1993,5,23,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-77.0117402003 3.8758024367)
289555,,1993,5,28,73686,SANTA ISABEL,TOLIMA,NORTE DEL TOLIMA,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.0979343922 4.7136057674)
289556,,1993,6,1,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,10,ARMA DE FUEGO,POINT (-74.2145275305 4.5854916582)
289557,,1993,6,2,13212,CORDOBA,BOLIVAR,MONTES DE MARIA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.877609253 9.5240688365)
289558,CR036084,1993,6,3,5615,RIONEGRO,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.3767693823 6.14722409)
289559,,1993,6,10,66001,PEREIRA,RISARALDA,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-75.6161141216 4.7595651511)
289561,,1993,6,18,13440,MARGARITA,BOLIVAR,SUR DE BOLIVAR,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-74.2644310799 9.0461898405)
289562,,1993,6,18,5042,SANTA FE DE ANTIOQUIA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,,5,ND,POINT (-75.827079071 6.5565332964)
289565,,1993,6,22,5055,ARGELIA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1,0,0,0,1,0,0,1,1,,,4,ARMA DE FUEGO,POINT (-75.1417414563 5.7306718788)
289566,,1993,6,28,66001,PEREIRA,RISARALDA,EJE CAFETERO,RUTA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO - ASFIXIA MEC NICA,POINT (-75.7171230555 4.805680265)
289568,,1993,7,3,13212,CORDOBA,BOLIVAR,MONTES DE MARIA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,1,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-74.8274626321 9.5869079177)
289569,,1993,7,13,15757,SOCHA,BOYACA,ALTIPLANO CUNDIBOYACENSE,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.6919658568 5.9967130214)
289570,,1993,7,22,5055,ARGELIA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,1,0,0,0,0,0,0,4,,,4,ARMA DE FUEGO,POINT (-75.1417414563 5.7306718788)
289571,,1993,7,24,5088,BELLO,ANTIOQUIA,VALLE DE ABURRA,SICARIATO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.554665073 6.3340688364)
289572,,1993,7,25,44430,MAICAO,LA GUAJIRA,ALTA GUAJIRA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-72.24190502 11.3783267846)
289573,,1993,8,1,5665,SAN PEDRO DE URABA,ANTIOQUIA,URABA,SICARIATO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.380577886 8.2768866641)
289574,,1993,8,7,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.1976996795 4.0852612385)
289575,,1993,8,19,19364,JAMBALO,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,4,,,4,ARMA DE FUEGO - MATERIAL INCENDIARIO,POINT (-76.3238781841 2.7778373466)
289576,,1993,8,29,76520,PALMIRA,VALLE DEL CAUCA,SUR DEL VALLE,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-76.2985825464 3.532349153)
289577,CR2017289577,1993,9,5,44001,RIOHACHA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS DE HERNÁN GIRALDO,0,0,0,0,0,0,1,0,0,,,6,ARMA DE FUEGO,POINT (-72.911488911 11.5287513839)
289578,,1993,9,5,5088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.554665073 6.3340688364)
289579,,1993,9,17,5234,DABEIBA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RETÉN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.2629766474 7.0003219398)
289580,,1993,10,2,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,OTRO ¿CUÁL?,NO APLICA,0,0,0,0,0,0,14,0,0,,,12,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289581,,1993,10,4,86571,PUERTO GUZMAN,PUTUMAYO,MEDIO PUTUMAYO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-76.4085215423 0.9629224385)
289582,CR009011,1993,10,5,76616,RIOFRIO,VALLE DEL CAUCA,CENTRO DEL VALLE,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,4,,,13,ARMA DE FUEGO,POINT (-76.35856135 4.051941435)
289583,,1993,10,6,5088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ASALTO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.554665073 6.3340688364)
289584,,1993,10,18,44420,LA JAGUA DEL PILAR,LA GUAJIRA,SERRANIA DEL PERIJA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,1,1,0,0,1,0,0,0,4,,,4,ND,POINT (-73.07167902 10.5102140463)
289585,,1993,10,26,5495,NECHI,ANTIOQUIA,LA MOJANA,REUNIÓN PÚBLICA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,1,0,,,8,ND,POINT (-74.7764701215 8.094128661)
289586,,1993,10,26,5495,NECHI,ANTIOQUIA,LA MOJANA,ASALTO,GUERRILLA,NO IDENTIFICADA,0,1,0,0,0,0,0,1,1,,,8,ARMA DE FUEGO,POINT (-74.8088981483 7.8561822893)
289587,,1993,10,31,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.2412861592 11.0066568813)
289588,,1993,11,1,20710,SAN ALBERTO,CESAR,MAGDALENA MEDIO,RUTA,GRUPO PARAMILITAR,OTRO,1,1,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.394225336 7.76082642)
289589,,1993,11,3,5045,APARTADO,ANTIOQUIA,URABA,ATAQUE INDISCRIMINADO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ND,POINT (-76.6259606537 7.8834174058)
289591,,1993,11,9,5861,VENECIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,5,,,5,ARMA DE FUEGO,POINT (-75.7355032394 5.9647335831)
289592,,1993,11,17,5837,TURBO,ANTIOQUIA,URABA,RUTA,GRUPO PARAMILITAR,OTRO,0,1,0,0,1,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.6322473006 7.9968979535)
289593,,1993,11,21,5490,NECOCLI,ANTIOQUIA,URABA,RETÉN,GUERRILLA,DISIDENCIA EPL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.7845744975 8.4261359835)
289594,,1993,11,22,5837,TURBO,ANTIOQUIA,URABA,RUTA,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,,,9,ARMA DE FUEGO,POINT (-76.6322473006 7.9968979535)
289595,CR013208,1993,11,22,5045,APARTADO,ANTIOQUIA,URABA,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,4,,,5,ARMA DE FUEGO,POINT (-76.6688374609 7.8645650167)
289597,,1993,11,22,5045,APARTADO,ANTIOQUIA,URABA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ND,POINT (-76.6259606537 7.8834174058)
289598,CR2017289598,1993,11,24,5490,NECOCLI,ANTIOQUIA,URABA,INCURSIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,0,1,0,0,0,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.7173994979 8.6323776333)
289599,,1993,11,25,5837,TURBO,ANTIOQUIA,URABA,INTERCEPTACIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,9,ARMA DE FUEGO,POINT (-76.7164471068 7.9343214681)
289600,CR2017289600,1993,11,28,19256,EL TAMBO,CAUCA,NORTE DEL CAUCA,RUTA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,11,ARMA DE FUEGO,POINT (-76.8107722487 2.4513713597)
289601,,1993,12,6,5147,CAREPA,ANTIOQUIA,URABA,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.6532103356 7.7551163455)
289602,,1993,12,7,5665,SAN PEDRO DE URABA,ANTIOQUIA,URABA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,21,0,0,,,5,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-76.380577886 8.2768866641)
